#,Date-Time (MST/MDT),Ch: 1 - Temperature   (°C),Host Connected,End of File
3220,10/26/2022 01:17:07,1.11,,
3221,10/26/2022 01:20:07,1.11,,
3222,10/26/2022 01:23:07,1.11,,
3223,10/26/2022 01:26:07,0.98,,
3224,10/26/2022 01:29:07,0.81,,
3225,10/26/2022 01:32:07,0.68,,
3226,10/26/2022 01:35:07,0.60,,
3227,10/26/2022 01:38:07,0.68,,
3228,10/26/2022 01:41:07,0.81,,
3229,10/26/2022 01:44:07,0.81,,
3230,10/26/2022 01:47:07,0.81,,
3231,10/26/2022 01:50:07,0.77,,
3232,10/26/2022 01:53:07,0.73,,
3233,10/26/2022 01:56:07,0.60,,
3234,10/26/2022 01:59:07,0.51,,
3235,10/26/2022 02:02:07,0.47,,
3236,10/26/2022 02:05:07,0.51,,
3237,10/26/2022 02:08:07,0.55,,
3238,10/26/2022 02:11:07,0.55,,
3239,10/26/2022 02:14:07,0.43,,
3240,10/26/2022 02:17:07,0.25,,
3241,10/26/2022 02:20:07,0.21,,
3242,10/26/2022 02:23:07,0.47,,
3243,10/26/2022 02:26:07,0.51,,
3244,10/26/2022 02:29:07,0.55,,
3245,10/26/2022 02:32:07,0.51,,
3246,10/26/2022 02:35:07,0.64,,
3247,10/26/2022 02:38:07,0.64,,
3248,10/26/2022 02:41:07,0.73,,
3249,10/26/2022 02:44:07,0.64,,
3250,10/26/2022 02:47:07,0.64,,
3251,10/26/2022 02:50:07,0.73,,
3252,10/26/2022 02:53:07,0.64,,
3253,10/26/2022 02:56:07,0.73,,
3254,10/26/2022 02:59:07,0.86,,
3255,10/26/2022 03:02:07,1.07,,
3256,10/26/2022 03:05:07,1.11,,
3257,10/26/2022 03:08:07,1.11,,
3258,10/26/2022 03:11:07,0.98,,
3259,10/26/2022 03:14:07,0.98,,
3260,10/26/2022 03:17:07,1.11,,
3261,10/26/2022 03:20:07,1.16,,
3262,10/26/2022 03:23:07,1.24,,
3263,10/26/2022 03:26:07,1.33,,
3264,10/26/2022 03:29:07,1.33,,
3265,10/26/2022 03:32:07,1.20,,
3266,10/26/2022 03:35:07,1.28,,
3267,10/26/2022 03:38:07,1.46,,
3268,10/26/2022 03:41:07,1.28,,
3269,10/26/2022 03:44:07,1.16,,
3270,10/26/2022 03:47:07,1.11,,
3271,10/26/2022 03:50:07,1.07,,
3272,10/26/2022 03:53:07,0.86,,
3273,10/26/2022 03:56:07,0.73,,
3274,10/26/2022 03:59:07,0.77,,
3275,10/26/2022 04:02:07,0.64,,
3276,10/26/2022 04:05:07,0.68,,
3277,10/26/2022 04:08:07,0.77,,
3278,10/26/2022 04:11:07,0.77,,
3279,10/26/2022 04:14:07,0.51,,
3280,10/26/2022 04:17:07,0.43,,
3281,10/26/2022 04:20:07,0.43,,
3282,10/26/2022 04:23:07,0.55,,
3283,10/26/2022 04:26:07,0.73,,
3284,10/26/2022 04:29:07,0.90,,
3285,10/26/2022 04:32:07,0.86,,
3286,10/26/2022 04:35:07,0.86,,
3287,10/26/2022 04:38:07,0.77,,
3288,10/26/2022 04:41:07,0.68,,
3289,10/26/2022 04:44:07,0.68,,
3290,10/26/2022 04:47:07,0.60,,
3291,10/26/2022 04:50:07,0.60,,
3292,10/26/2022 04:53:07,0.51,,
3293,10/26/2022 04:56:07,0.47,,
3294,10/26/2022 04:59:07,0.43,,
3295,10/26/2022 05:02:07,0.43,,
3296,10/26/2022 05:05:07,0.43,,
3297,10/26/2022 05:08:07,0.43,,
3298,10/26/2022 05:11:07,0.30,,
3299,10/26/2022 05:14:07,0.17,,
3300,10/26/2022 05:17:07,0.17,,
3301,10/26/2022 05:20:07,0.17,,
3302,10/26/2022 05:23:07,0.21,,
3303,10/26/2022 05:26:07,0.17,,
3304,10/26/2022 05:29:07,0.30,,
3305,10/26/2022 05:32:07,0.30,,
3306,10/26/2022 05:35:07,0.38,,
3307,10/26/2022 05:38:07,0.51,,
3308,10/26/2022 05:41:07,0.60,,
3309,10/26/2022 05:44:07,0.55,,
3310,10/26/2022 05:47:07,0.60,,
3311,10/26/2022 05:50:07,0.64,,
3312,10/26/2022 05:53:07,0.64,,
3313,10/26/2022 05:56:07,0.64,,
3314,10/26/2022 05:59:07,0.60,,
3315,10/26/2022 06:02:07,0.51,,
3316,10/26/2022 06:05:07,0.30,,
3317,10/26/2022 06:08:07,0.17,,
3318,10/26/2022 06:11:07,-0.05,,
3319,10/26/2022 06:14:07,-0.30,,
3320,10/26/2022 06:17:07,-0.60,,
3321,10/26/2022 06:20:07,-0.82,,
3322,10/26/2022 06:23:07,-0.95,,
3323,10/26/2022 06:26:07,-0.95,,
3324,10/26/2022 06:29:07,-0.73,,
3325,10/26/2022 06:32:07,-0.43,,
3326,10/26/2022 06:35:07,-0.52,,
3327,10/26/2022 06:38:07,-0.65,,
3328,10/26/2022 06:41:07,-0.52,,
3329,10/26/2022 06:44:07,-0.52,,
3330,10/26/2022 06:47:07,-0.47,,
3331,10/26/2022 06:50:07,-0.39,,
3332,10/26/2022 06:53:07,-0.39,,
3333,10/26/2022 06:56:07,-0.35,,
3334,10/26/2022 06:59:07,-0.35,,
3335,10/26/2022 07:02:07,-0.30,,
3336,10/26/2022 07:05:07,-0.35,,
3337,10/26/2022 07:08:07,-0.30,,
3338,10/26/2022 07:11:07,-0.26,,
3339,10/26/2022 07:14:07,-0.26,,
3340,10/26/2022 07:17:07,-0.17,,
3341,10/26/2022 07:20:07,-0.09,,
3342,10/26/2022 07:23:07,0.21,,
3343,10/26/2022 07:26:07,0.25,,
3344,10/26/2022 07:29:07,0.34,,
3345,10/26/2022 07:32:07,0.38,,
3346,10/26/2022 07:35:07,0.43,,
3347,10/26/2022 07:38:07,0.47,,
3348,10/26/2022 07:41:07,0.47,,
3349,10/26/2022 07:44:07,0.51,,
3350,10/26/2022 07:47:07,0.47,,
3351,10/26/2022 07:50:07,0.55,,
3352,10/26/2022 07:53:07,0.60,,
3353,10/26/2022 07:56:07,0.55,,
3354,10/26/2022 07:59:07,0.60,,
3355,10/26/2022 08:02:07,0.51,,
3356,10/26/2022 08:05:07,0.47,,
3357,10/26/2022 08:08:07,0.38,,
3358,10/26/2022 08:11:07,0.47,,
3359,10/26/2022 08:14:07,0.55,,
3360,10/26/2022 08:17:07,0.64,,
3361,10/26/2022 08:20:07,0.77,,
3362,10/26/2022 08:23:07,0.77,,
3363,10/26/2022 08:26:07,0.81,,
3364,10/26/2022 08:29:07,0.73,,
3365,10/26/2022 08:32:07,0.77,,
3366,10/26/2022 08:35:07,0.81,,
3367,10/26/2022 08:38:07,0.77,,
3368,10/26/2022 08:41:07,0.77,,
3369,10/26/2022 08:44:07,0.68,,
3370,10/26/2022 08:47:07,0.68,,
3371,10/26/2022 08:50:07,0.81,,
3372,10/26/2022 08:53:07,0.94,,
3373,10/26/2022 08:56:07,0.94,,
3374,10/26/2022 08:59:07,0.94,,
3375,10/26/2022 09:02:07,0.81,,
3376,10/26/2022 09:05:07,0.86,,
3377,10/26/2022 09:08:07,0.94,,
3378,10/26/2022 09:11:07,1.11,,
3379,10/26/2022 09:14:07,1.28,,
3380,10/26/2022 09:17:07,1.46,,
3381,10/26/2022 09:20:07,1.24,,
3382,10/26/2022 09:23:07,1.11,,
3383,10/26/2022 09:26:07,1.07,,
3384,10/26/2022 09:29:07,0.98,,
3385,10/26/2022 09:32:07,0.81,,
3386,10/26/2022 09:35:07,0.90,,
3387,10/26/2022 09:38:07,0.81,,
3388,10/26/2022 09:41:07,0.77,,
3389,10/26/2022 09:44:07,0.68,,
3390,10/26/2022 09:47:07,0.60,,
3391,10/26/2022 09:50:07,0.60,,
3392,10/26/2022 09:53:07,0.55,,
3393,10/26/2022 09:56:07,0.51,,
3394,10/26/2022 09:59:07,0.47,,
3395,10/26/2022 10:02:07,0.55,,
3396,10/26/2022 10:05:07,0.64,,
3397,10/26/2022 10:08:07,0.73,,
3398,10/26/2022 10:11:07,0.90,,
3399,10/26/2022 10:14:07,0.98,,
3400,10/26/2022 10:17:07,1.07,,
3401,10/26/2022 10:20:07,1.33,,
3402,10/26/2022 10:23:07,1.41,,
3403,10/26/2022 10:26:07,1.50,,
3404,10/26/2022 10:29:07,1.80,,
3405,10/26/2022 10:32:07,1.97,,
3406,10/26/2022 10:35:07,1.88,,
3407,10/26/2022 10:38:07,1.63,,
3408,10/26/2022 10:41:07,1.50,,
3409,10/26/2022 10:44:07,1.50,,
3410,10/26/2022 10:47:07,1.67,,
3411,10/26/2022 10:50:07,1.63,,
3412,10/26/2022 10:53:07,1.84,,
3413,10/26/2022 10:56:07,2.01,,
3414,10/26/2022 10:59:07,2.23,,
3415,10/26/2022 11:02:07,1.93,,
3416,10/26/2022 11:05:07,2.10,,
3417,10/26/2022 11:08:07,2.01,,
3418,10/26/2022 11:11:07,2.23,,
3419,10/26/2022 11:14:07,2.01,,
3420,10/26/2022 11:17:07,1.97,,
3421,10/26/2022 11:20:07,1.97,,
3422,10/26/2022 11:23:07,2.14,,
3423,10/26/2022 11:26:07,2.23,,
3424,10/26/2022 11:29:07,2.74,,
3425,10/26/2022 11:32:07,2.96,,
3426,10/26/2022 11:35:07,2.91,,
3427,10/26/2022 11:38:07,3.13,,
3428,10/26/2022 11:41:07,3.09,,
3429,10/26/2022 11:44:07,3.04,,
3430,10/26/2022 11:47:07,2.91,,
3431,10/26/2022 11:50:07,3.17,,
3432,10/26/2022 11:53:07,3.17,,
3433,10/26/2022 11:56:07,3.56,,
3434,10/26/2022 11:59:07,3.94,,
3435,10/26/2022 12:02:07,3.94,,
3436,10/26/2022 12:05:07,4.07,,
3437,10/26/2022 12:08:07,4.24,,
3438,10/26/2022 12:11:07,4.54,,
3439,10/26/2022 12:14:07,4.50,,
3440,10/26/2022 12:17:07,4.63,,
3441,10/26/2022 12:20:07,4.80,,
3442,10/26/2022 12:23:07,5.19,,
3443,10/26/2022 12:26:07,5.06,,
3444,10/26/2022 12:29:07,4.76,,
3445,10/26/2022 12:32:07,4.63,,
3446,10/26/2022 12:35:07,5.19,,
3447,10/26/2022 12:38:07,5.40,,
3448,10/26/2022 12:41:07,5.10,,
3449,10/26/2022 12:44:07,5.02,,
3450,10/26/2022 12:47:07,5.15,,
3451,10/26/2022 12:50:07,5.36,,
3452,10/26/2022 12:53:07,5.02,,
3453,10/26/2022 12:56:07,4.80,,
3454,10/26/2022 12:59:07,4.67,,
3455,10/26/2022 13:02:07,5.49,,
3456,10/26/2022 13:05:07,5.75,,
3457,10/26/2022 13:08:07,5.83,,
3458,10/26/2022 13:11:07,5.15,,
3459,10/26/2022 13:14:07,5.15,,
3460,10/26/2022 13:17:07,5.45,,
3461,10/26/2022 13:20:07,5.96,,
3462,10/26/2022 13:23:07,5.75,,
3463,10/26/2022 13:26:07,6.09,,
3464,10/26/2022 13:29:07,5.96,,
3465,10/26/2022 13:32:07,6.39,,
3466,10/26/2022 13:35:07,6.22,,
3467,10/26/2022 13:38:07,5.96,,
3468,10/26/2022 13:41:07,6.39,,
3469,10/26/2022 13:44:07,6.43,,
3470,10/26/2022 13:47:07,6.48,,
3471,10/26/2022 13:50:07,7.03,,
3472,10/26/2022 13:53:07,7.12,,
3473,10/26/2022 13:56:07,7.08,,
3474,10/26/2022 13:59:07,7.33,,
3475,10/26/2022 14:02:07,7.29,,
3476,10/26/2022 14:05:07,7.68,,
3477,10/26/2022 14:08:07,8.96,,
3478,10/26/2022 14:11:07,9.56,,
3479,10/26/2022 14:14:07,8.23,,
3480,10/26/2022 14:17:07,6.65,,
3481,10/26/2022 14:20:07,5.75,,
3482,10/26/2022 14:23:07,5.57,,
3483,10/26/2022 14:26:07,5.75,,
3484,10/26/2022 14:29:07,5.62,,
3485,10/26/2022 14:32:07,5.62,,
3486,10/26/2022 14:35:07,5.87,,
3487,10/26/2022 14:38:07,6.22,,
3488,10/26/2022 14:41:07,6.48,,
3489,10/26/2022 14:44:07,6.48,,
3490,10/26/2022 14:47:07,6.30,,
3491,10/26/2022 14:50:07,6.13,,
3492,10/26/2022 14:53:07,6.56,,
3493,10/26/2022 14:56:07,6.56,,
3494,10/26/2022 14:59:07,7.25,,
3495,10/26/2022 15:02:07,6.60,,
3496,10/26/2022 15:05:07,6.73,,
3497,10/26/2022 15:08:07,7.25,,
3498,10/26/2022 15:11:07,7.55,,
3499,10/26/2022 15:14:07,7.42,,
3500,10/26/2022 15:17:07,7.72,,
3501,10/26/2022 15:20:07,7.85,,
3502,10/26/2022 15:23:07,7.42,,
3503,10/26/2022 15:26:07,7.20,,
3504,10/26/2022 15:29:07,6.78,,
3505,10/26/2022 15:32:07,6.69,,
3506,10/26/2022 15:35:07,6.95,,
3507,10/26/2022 15:38:07,6.90,,
3508,10/26/2022 15:41:07,8.41,,
3509,10/26/2022 15:44:07,9.39,,
3510,10/26/2022 15:47:07,8.71,,
3511,10/26/2022 15:50:07,7.59,,
3512,10/26/2022 15:53:07,7.72,,
3513,10/26/2022 15:56:07,8.36,,
3514,10/26/2022 15:59:07,9.31,,
3515,10/26/2022 16:02:07,9.39,,
3516,10/26/2022 16:05:07,8.45,,
3517,10/26/2022 16:08:07,8.19,,
3518,10/26/2022 16:11:07,7.89,,
3519,10/26/2022 16:14:07,8.06,,
3520,10/26/2022 16:17:07,8.79,,
3521,10/26/2022 16:20:07,9.01,,
3522,10/26/2022 16:23:07,10.04,,
3523,10/26/2022 16:26:07,10.25,,
3524,10/26/2022 16:29:07,10.12,,
3525,10/26/2022 16:32:07,9.56,,
3526,10/26/2022 16:35:07,9.39,,
3527,10/26/2022 16:38:07,9.09,,
3528,10/26/2022 16:41:07,9.31,,
3529,10/26/2022 16:44:07,9.39,,
3530,10/26/2022 16:47:07,9.61,,
3531,10/26/2022 16:50:07,9.95,,
3532,10/26/2022 16:53:07,9.26,,
3533,10/26/2022 16:56:07,7.93,,
3534,10/26/2022 16:59:07,7.33,,
3535,10/26/2022 17:02:07,7.03,,
3536,10/26/2022 17:05:07,7.38,,
3537,10/26/2022 17:08:07,7.63,,
3538,10/26/2022 17:11:07,7.29,,
3539,10/26/2022 17:14:07,7.29,,
3540,10/26/2022 17:17:07,7.50,,
3541,10/26/2022 17:20:07,7.12,,
3542,10/26/2022 17:23:07,6.69,,
3543,10/26/2022 17:26:07,6.43,,
3544,10/26/2022 17:29:07,6.30,,
3545,10/26/2022 17:32:07,6.30,,
3546,10/26/2022 17:35:07,6.43,,
3547,10/26/2022 17:38:07,6.60,,
3548,10/26/2022 17:41:07,6.69,,
3549,10/26/2022 17:44:07,6.48,,
3550,10/26/2022 17:47:07,5.79,,
3551,10/26/2022 17:50:07,5.53,,
3552,10/26/2022 17:53:07,5.23,,
3553,10/26/2022 17:56:07,5.06,,
3554,10/26/2022 17:59:07,4.89,,
3555,10/26/2022 18:02:07,4.67,,
3556,10/26/2022 18:05:07,4.42,,
3557,10/26/2022 18:08:07,4.16,,
3558,10/26/2022 18:11:07,3.82,,
3559,10/26/2022 18:14:07,3.30,,
3560,10/26/2022 18:17:07,2.87,,
3561,10/26/2022 18:20:07,2.61,,
3562,10/26/2022 18:23:07,2.70,,
3563,10/26/2022 18:26:07,2.61,,
3564,10/26/2022 18:29:07,2.74,,
3565,10/26/2022 18:32:07,3.04,,
3566,10/26/2022 18:35:07,2.49,,
3567,10/26/2022 18:38:07,1.97,,
3568,10/26/2022 18:41:07,2.23,,
3569,10/26/2022 18:44:07,1.93,,
3570,10/26/2022 18:47:07,1.67,,
3571,10/26/2022 18:50:07,1.84,,
3572,10/26/2022 18:53:07,2.23,,
3573,10/26/2022 18:56:07,2.66,,
3574,10/26/2022 18:59:07,2.70,,
3575,10/26/2022 19:02:07,2.10,,
3576,10/26/2022 19:05:07,1.58,,
3577,10/26/2022 19:08:07,1.58,,
3578,10/26/2022 19:11:07,1.37,,
3579,10/26/2022 19:14:07,1.33,,
3580,10/26/2022 19:17:07,0.30,,
3581,10/26/2022 19:20:07,0.00,,
3582,10/26/2022 19:23:07,-0.30,,
3583,10/26/2022 19:26:07,-0.43,,
3584,10/26/2022 19:29:07,-0.60,,
3585,10/26/2022 19:32:07,-0.82,,
3586,10/26/2022 19:35:07,-1.12,,
3587,10/26/2022 19:38:07,-1.16,,
3588,10/26/2022 19:41:07,-1.25,,
3589,10/26/2022 19:44:07,-0.99,,
3590,10/26/2022 19:47:07,-0.95,,
3591,10/26/2022 19:50:07,-0.82,,
3592,10/26/2022 19:53:07,-0.95,,
3593,10/26/2022 19:56:07,-0.73,,
3594,10/26/2022 19:59:07,-0.77,,
3595,10/26/2022 20:02:07,-0.86,,
3596,10/26/2022 20:05:07,-0.90,,
3597,10/26/2022 20:08:07,-1.85,,
3598,10/26/2022 20:11:07,-1.72,,
3599,10/26/2022 20:14:07,-1.93,,
3600,10/26/2022 20:17:07,-1.38,,
3601,10/26/2022 20:20:07,-1.72,,
3602,10/26/2022 20:23:07,-1.93,,
3603,10/26/2022 20:26:07,-2.06,,
3604,10/26/2022 20:29:07,-2.49,,
3605,10/26/2022 20:32:07,-2.66,,
3606,10/26/2022 20:35:07,-2.41,,
3607,10/26/2022 20:38:07,-2.53,,
3608,10/26/2022 20:41:07,-2.41,,
3609,10/26/2022 20:44:07,-1.98,,
3610,10/26/2022 20:47:07,-1.59,,
3611,10/26/2022 20:50:07,-1.33,,
3612,10/26/2022 20:53:07,-1.38,,
3613,10/26/2022 20:56:07,-1.25,,
3614,10/26/2022 20:59:07,-1.29,,
3615,10/26/2022 21:02:07,-1.20,,
3616,10/26/2022 21:05:07,-1.42,,
3617,10/26/2022 21:08:07,-1.63,,
3618,10/26/2022 21:11:07,-1.63,,
3619,10/26/2022 21:14:07,-1.50,,
3620,10/26/2022 21:17:07,-1.55,,
3621,10/26/2022 21:20:07,-1.59,,
3622,10/26/2022 21:23:07,-1.85,,
3623,10/26/2022 21:26:07,-1.98,,
3624,10/26/2022 21:29:07,-2.02,,
3625,10/26/2022 21:32:07,-1.89,,
3626,10/26/2022 21:35:07,-1.93,,
3627,10/26/2022 21:38:07,-2.10,,
3628,10/26/2022 21:41:07,-2.10,,
3629,10/26/2022 21:44:07,-2.06,,
3630,10/26/2022 21:47:07,-2.23,,
3631,10/26/2022 21:50:07,-2.49,,
3632,10/26/2022 21:53:07,-2.41,,
3633,10/26/2022 21:56:07,-2.36,,
3634,10/26/2022 21:59:07,-2.49,,
3635,10/26/2022 22:02:07,-2.62,,
3636,10/26/2022 22:05:07,-2.66,,
3637,10/26/2022 22:08:07,-2.66,,
3638,10/26/2022 22:11:07,-2.71,,
3639,10/26/2022 22:14:07,-2.62,,
3640,10/26/2022 22:17:07,-2.62,,
3641,10/26/2022 22:20:07,-2.45,,
3642,10/26/2022 22:23:07,-2.62,,
3643,10/26/2022 22:26:07,-2.53,,
3644,10/26/2022 22:29:07,-2.71,,
3645,10/26/2022 22:32:07,-2.71,,
3646,10/26/2022 22:35:07,-2.53,,
3647,10/26/2022 22:38:07,-2.62,,
3648,10/26/2022 22:41:07,-2.62,,
3649,10/26/2022 22:44:07,-2.45,,
3650,10/26/2022 22:47:07,-2.41,,
3651,10/26/2022 22:50:07,-2.66,,
3652,10/26/2022 22:53:07,-2.53,,
3653,10/26/2022 22:56:07,-2.49,,
3654,10/26/2022 22:59:07,-2.62,,
3655,10/26/2022 23:02:07,-2.79,,
3656,10/26/2022 23:05:07,-2.83,,
3657,10/26/2022 23:08:07,-2.88,,
3658,10/26/2022 23:11:07,-2.71,,
3659,10/26/2022 23:14:07,-2.45,,
3660,10/26/2022 23:17:07,-2.23,,
3661,10/26/2022 23:20:07,-1.72,,
3662,10/26/2022 23:23:07,-1.29,,
3663,10/26/2022 23:26:07,-1.08,,
3664,10/26/2022 23:29:07,-1.03,,
3665,10/26/2022 23:32:07,-1.12,,
3666,10/26/2022 23:35:07,-1.33,,
3667,10/26/2022 23:38:07,-1.68,,
3668,10/26/2022 23:41:07,-1.98,,
3669,10/26/2022 23:44:07,-2.23,,
3670,10/26/2022 23:47:07,-2.28,,
3671,10/26/2022 23:50:07,-2.36,,
3672,10/26/2022 23:53:07,-2.49,,
3673,10/26/2022 23:56:07,-2.32,,
3674,10/26/2022 23:59:07,-1.93,,
3675,10/27/2022 00:02:07,-1.68,,
3676,10/27/2022 00:05:07,-1.72,,
3677,10/27/2022 00:08:07,-1.68,,
3678,10/27/2022 00:11:07,-1.76,,
3679,10/27/2022 00:14:07,-1.55,,
3680,10/27/2022 00:17:07,-1.46,,
3681,10/27/2022 00:20:07,-1.33,,
3682,10/27/2022 00:23:07,-1.38,,
3683,10/27/2022 00:26:07,-1.29,,
3684,10/27/2022 00:29:07,-1.46,,
3685,10/27/2022 00:32:07,-1.59,,
3686,10/27/2022 00:35:07,-1.55,,
3687,10/27/2022 00:38:07,-1.29,,
3688,10/27/2022 00:41:07,-1.08,,
3689,10/27/2022 00:44:07,-1.25,,
3690,10/27/2022 00:47:07,-1.29,,
3691,10/27/2022 00:50:07,-1.46,,
3692,10/27/2022 00:53:07,-1.55,,
3693,10/27/2022 00:56:07,-1.50,,
3694,10/27/2022 00:59:07,-1.46,,
3695,10/27/2022 01:02:07,-1.46,,
3696,10/27/2022 01:05:07,-1.50,,
3697,10/27/2022 01:08:07,-1.63,,
3698,10/27/2022 01:11:07,-1.50,,
3699,10/27/2022 01:14:07,-1.50,,
3700,10/27/2022 01:17:07,-1.46,,
3701,10/27/2022 01:20:07,-1.29,,
3702,10/27/2022 01:23:07,-1.33,,
3703,10/27/2022 01:26:07,-1.33,,
3704,10/27/2022 01:29:07,-1.33,,
3705,10/27/2022 01:32:07,-1.33,,
3706,10/27/2022 01:35:07,-1.29,,
3707,10/27/2022 01:38:07,-1.33,,
3708,10/27/2022 01:41:07,-1.20,,
3709,10/27/2022 01:44:07,-1.20,,
3710,10/27/2022 01:47:07,-1.20,,
3711,10/27/2022 01:50:07,-0.95,,
3712,10/27/2022 01:53:07,-0.95,,
3713,10/27/2022 01:56:07,-0.90,,
3714,10/27/2022 01:59:07,-0.73,,
3715,10/27/2022 02:02:07,-0.95,,
3716,10/27/2022 02:05:07,-0.95,,
3717,10/27/2022 02:08:07,-0.77,,
3718,10/27/2022 02:11:07,-0.77,,
3719,10/27/2022 02:14:07,-0.69,,
3720,10/27/2022 02:17:07,-0.56,,
3721,10/27/2022 02:20:07,-0.60,,
3722,10/27/2022 02:23:07,-0.52,,
3723,10/27/2022 02:26:07,-0.26,,
3724,10/27/2022 02:29:07,-0.22,,
3725,10/27/2022 02:32:07,-0.26,,
3726,10/27/2022 02:35:07,-0.17,,
3727,10/27/2022 02:38:07,0.08,,
3728,10/27/2022 02:41:07,0.08,,
3729,10/27/2022 02:44:07,0.13,,
3730,10/27/2022 02:47:07,0.04,,
3731,10/27/2022 02:50:07,0.21,,
3732,10/27/2022 02:53:07,0.13,,
3733,10/27/2022 02:56:07,0.04,,
3734,10/27/2022 02:59:07,-0.05,,
3735,10/27/2022 03:02:07,0.00,,
3736,10/27/2022 03:05:07,0.25,,
3737,10/27/2022 03:08:07,0.00,,
3738,10/27/2022 03:11:07,-0.05,,
3739,10/27/2022 03:14:07,-0.09,,
3740,10/27/2022 03:17:07,-0.22,,
3741,10/27/2022 03:20:07,-0.09,,
3742,10/27/2022 03:23:07,-0.13,,
3743,10/27/2022 03:26:07,-0.17,,
3744,10/27/2022 03:29:07,-0.09,,
3745,10/27/2022 03:32:07,-0.05,,
3746,10/27/2022 03:35:07,-0.05,,
3747,10/27/2022 03:38:07,-0.05,,
3748,10/27/2022 03:41:07,-0.13,,
3749,10/27/2022 03:44:07,-0.09,,
3750,10/27/2022 03:47:07,-0.09,,
3751,10/27/2022 03:50:07,-0.09,,
3752,10/27/2022 03:53:07,-0.17,,
3753,10/27/2022 03:56:07,-0.17,,
3754,10/27/2022 03:59:07,-0.22,,
3755,10/27/2022 04:02:07,-0.05,,
3756,10/27/2022 04:05:07,0.08,,
3757,10/27/2022 04:08:07,0.13,,
3758,10/27/2022 04:11:07,0.21,,
3759,10/27/2022 04:14:07,0.21,,
3760,10/27/2022 04:17:07,0.13,,
3761,10/27/2022 04:20:07,0.08,,
3762,10/27/2022 04:23:07,0.13,,
3763,10/27/2022 04:26:07,0.00,,
3764,10/27/2022 04:29:07,-0.13,,
3765,10/27/2022 04:32:07,-0.13,,
3766,10/27/2022 04:35:07,-0.22,,
3767,10/27/2022 04:38:07,-0.56,,
3768,10/27/2022 04:41:07,-0.82,,
3769,10/27/2022 04:44:07,-0.99,,
3770,10/27/2022 04:47:07,-1.16,,
3771,10/27/2022 04:50:07,-1.29,,
3772,10/27/2022 04:53:07,-1.33,,
3773,10/27/2022 04:56:07,-1.42,,
3774,10/27/2022 04:59:07,-1.46,,
3775,10/27/2022 05:02:07,-1.59,,
3776,10/27/2022 05:05:07,-1.72,,
3777,10/27/2022 05:08:07,-1.76,,
3778,10/27/2022 05:11:07,-1.72,,
3779,10/27/2022 05:14:07,-1.76,,
3780,10/27/2022 05:17:07,-1.80,,
3781,10/27/2022 05:20:07,-1.80,,
3782,10/27/2022 05:23:07,-1.76,,
3783,10/27/2022 05:26:07,-1.80,,
3784,10/27/2022 05:29:07,-1.93,,
3785,10/27/2022 05:32:07,-1.93,,
3786,10/27/2022 05:35:07,-2.06,,
3787,10/27/2022 05:38:07,-2.06,,
3788,10/27/2022 05:41:07,-2.10,,
3789,10/27/2022 05:44:07,-2.02,,
3790,10/27/2022 05:47:07,-2.10,,
3791,10/27/2022 05:50:07,-2.06,,
3792,10/27/2022 05:53:07,-2.06,,
3793,10/27/2022 05:56:07,-2.10,,
3794,10/27/2022 05:59:07,-2.06,,
3795,10/27/2022 06:02:07,-2.06,,
3796,10/27/2022 06:05:07,-2.06,,
3797,10/27/2022 06:08:07,-2.06,,
3798,10/27/2022 06:11:07,-2.10,,
3799,10/27/2022 06:14:07,-2.02,,
3800,10/27/2022 06:17:07,-2.10,,
3801,10/27/2022 06:20:07,-2.15,,
3802,10/27/2022 06:23:07,-2.06,,
3803,10/27/2022 06:26:07,-2.15,,
3804,10/27/2022 06:29:07,-2.15,,
3805,10/27/2022 06:32:07,-2.23,,
3806,10/27/2022 06:35:07,-2.23,,
3807,10/27/2022 06:38:07,-2.28,,
3808,10/27/2022 06:41:07,-2.23,,
3809,10/27/2022 06:44:07,-2.32,,
3810,10/27/2022 06:47:07,-2.28,,
3811,10/27/2022 06:50:07,-2.41,,
3812,10/27/2022 06:53:07,-2.58,,
3813,10/27/2022 06:56:07,-2.71,,
3814,10/27/2022 06:59:07,-2.75,,
3815,10/27/2022 07:02:07,-2.79,,
3816,10/27/2022 07:05:07,-2.75,,
3817,10/27/2022 07:08:07,-2.62,,
3818,10/27/2022 07:11:07,-2.62,,
3819,10/27/2022 07:14:07,-2.66,,
3820,10/27/2022 07:17:07,-2.75,,
3821,10/27/2022 07:20:07,-2.75,,
3822,10/27/2022 07:23:07,-2.75,,
3823,10/27/2022 07:26:07,-2.83,,
3824,10/27/2022 07:29:07,-2.83,,
3825,10/27/2022 07:32:07,-2.88,,
3826,10/27/2022 07:35:07,-2.92,,
3827,10/27/2022 07:38:07,-2.96,,
3828,10/27/2022 07:41:07,-2.92,,
3829,10/27/2022 07:44:07,-2.92,,
3830,10/27/2022 07:47:07,-2.96,,
3831,10/27/2022 07:50:07,-2.96,,
3832,10/27/2022 07:53:07,-3.05,,
3833,10/27/2022 07:56:07,-2.96,,
3834,10/27/2022 07:59:07,-2.96,,
3835,10/27/2022 08:02:07,-3.05,,
3836,10/27/2022 08:05:07,-3.09,,
3837,10/27/2022 08:08:07,-3.05,,
3838,10/27/2022 08:11:07,-3.01,,
3839,10/27/2022 08:14:07,-3.01,,
3840,10/27/2022 08:17:07,-2.96,,
3841,10/27/2022 08:20:07,-2.96,,
